"ID","Rating","NrOfVotes","Title"
462281,84,58,"Extreme Ghostbusters: Code Ecto-1"
462319,86,67,"The Great Giana Sisters"
462321,65,24,"Gremlins: Stripe Versus Gizmo"
462378,82,12,"Katakis"
462394,71,24,"Land of Illusion"
462418,80,559,"Medal of Honor: European Assault"
462422,95,1977,"Metal Gear Solid 3: Subsistence"
462423,95,9176,"Metal Gear Solid 4: Guns of the Patriots"
462435,57,7,"Morpheus"
462442,76,99,"Myst V: End of Ages"
462443,81,30,"NBA Ballers"
462448,87,5218,"Need for Speed: Most Wanted"
462459,84,202,"Oddworld: Stranger's Wrath"
462470,87,102,"Pajama Sam: No Need to Hide When It's Dark Outside"
462495,84,102,"The Punisher"
462515,80,114,"SOCOM 3: U.S. Navy SEALs"
462531,71,47,"Sherlock Holmes: Secret of the Silver Earring"
462550,78,69,"Splatterhouse 2"
462551,80,22,"Splatterhouse: Wanpaku Graffiti"
462552,84,31,"Spy Fox: Operation Ozone"
462553,73,1296,"Star Wars: Episode III - Revenge of the Sith"
462555,89,45,"StarLancer"
462563,79,35,"Tak 3: The Great Juju Challenge"
462582,71,712,"True Crime: New York City"
462602,72,28,"Wargames"
462603,84,22,"Warlords Battlecry III"
462605,71,15,"Wayne Gretzky's 3D Hockey"
462636,70,9,"X-Out"
462642,67,6,"Zybex"
462665,56,8,"Blowout"
462670,72,243,"Cold Fear"
462672,74,241,"Constantine"
462712,67,17,"Red Ninja: End of Honor"
462723,75,31,"Tenchu kurenai"
463860,52,19,"A.P.B."
463915,70,7,"Gunhed"
463930,80,30,"Bubsy in Fractured Furry Tales"
463932,61,9,"C64 Classix"
463974,67,10,"Elvira II: The Jaws of Cerberus"
463978,76,13,"Evolva"
464074,70,20,"King's Quest I: Quest for the Crown"
464136,55,15,"Ninja Commando"
464170,75,6,"Rave Master: Special Attack Force"
464195,56,9,"Sengoku 2"
464213,80,62,"Splatterhouse 3"
464254,65,47,"Teenage Mutant Ninja Turtles 3: Mutant Nightmare"
464259,81,8,"Tenchu san: Kaiki no shô"
464300,74,18,"Vigilante"
464333,87,11,"XI (sái)"
465428,71,32,"Conan"
465435,62,13,"Deadly Dozen: Pacific Theater"
465444,78,27,"Dracula Unleashed"
465474,28,8,"Gettysburg: Civil War Battles"
465482,80,3547,"Grand Theft Auto: Liberty City Stories"
465511,69,18,"The King of Fighters EX: Neo Blood"
465515,43,22,"Hokuto no Kobushi"
465582,78,13,"R-Types"
465583,74,11,"Real bout garou densetsu special"
465591,82,31,"Rush 2: Extreme Racing USA"
465614,51,86,"Spider-Man and the X-Men: Arcade's Revenge"
465922,74,38,"Bookworm"
466009,71,288,"Golden Axe II"
466031,76,13,"Impossible Mission II"
466137,79,144,"Spider-Man &amp; Venom: Maximum Carnage"
466244,68,62,"Pariah"
466274,53,9,"Bachelor Party"
466309,70,8,"M*A*S*H"
466321,73,38,"Porky's"
466662,86,4274,"Alan Wake"
466736,72,811,"Counter-Strike: Condition Zero"
466821,80,18,"Heart of China"
466931,77,896,"Prey"
467390,31,144,"Bubsy 3D"
467411,84,75,"Neopets: The Darkest Faerie"
467417,62,15,"Suicide Express"
467420,67,29,"Turbo OutRun"
467493,69,125,"Stronghold 2"
467668,77,502,"Rayman"
468484,71,11,"Garfield: Winter's Tail"
468541,85,16,"San goku shi IV"
468542,74,9,"San goku shi VI"
468549,81,17,"Spy vs. Spy 2: The Island Caper"
468550,58,26,"Spyro: Attack of the Rhynocs"
468558,62,49,"Tiger Woods PGA Tour 2004"
468677,75,56,"The Black Cauldron"
469030,67,51,"Batman: Revenge of the Joker"
469072,81,61,"Dynamite Headdy"
469086,80,8,"Garfield: Big, Fat, Hairy Deal"
469125,74,21,"Mario gorufu: GBA tsuâ"
469154,66,244,"Paperboy"
469181,82,38,"Scooby-Doo Mystery"
469182,77,47,"Serious Sam: Next Encounter"
469194,83,375,"Street Fighter Zero 3"
469199,67,12,"Sylvester and Tweety in Cagey Capers"
469205,77,16,"Taz in Escape from Mars"
469212,71,25,"Turrican III: Payment Day"
469229,75,152,"X-Men"
469287,86,5390,"Call of Duty 2"
469377,80,27,"Gobliins 2: The Prince Buffoon"
469378,76,35,"Goblins 3"
469438,43,7,"Inca II: Wiracocha"
469441,83,27,"Irisu no atorie: Etanâru mana"
469455,87,113,"Little Big Adventure"
469607,76,18,"Spy vs Spy III: Arctic Antics"
469781,84,32,"Kya: Dark Lineage"
469817,87,154,"Rise of Nations: Thrones &amp; Patriots"
469832,79,76,"Space Quest 1: The Sarien Encounter"
470054,59,14,"Gladiator: Sword of Vengeance"
470125,76,54,"Grandia III"
470159,59,7,"Simple 2000 Series, Vol. 16: The Sniper 2"
470265,76,62,"Cold Winter"
470926,67,137,"South Park: Chef's Luv Shack"
471036,81,51,"Spider-Man &amp; Venom: Separation Anxiety"
471072,68,894,"Alien vs. Predator"
471157,82,37,"Donald Starring in Maui Mallard"
471435,78,60,"X-Men 2: Clone Wars"
472063,67,602,"Charlie and the Chocolate Factory"
472121,71,20,"L.A. Rush"
472145,71,86,"NHL 06"
472166,83,32,"Puro yakyuuu Famirî sutajiamu"
472202,71,94,"WWE Day of Reckoning 2"
472447,71,9,"Bomberman Jetters"
472468,68,37,"King Arthur"
472469,33,11,"Kris Kross: Make My Video"
472540,61,21,"Mario's Tennis"
472574,75,22,"Virtual Boy Wario Land"
472614,74,434,"Biohazard Outbreak: File 2"
473297,76,43,"Batman: The Caped Crusader"
473298,79,6486,"Biohazard 5"
473299,85,18,"Caveman Ugh-Lympics"
473300,75,438,"FIFA Soccer 06"
473301,80,147,"Final Fantasy I &amp; II: Dawn of Souls"
473302,77,29,"Gobliiins"
473304,74,29,"Nekketsu Kôkô Dojjibôru-bu Sakkâ-hen"
473307,87,22,"Supremacy"
473309,50,7,"Ween: The Prophecy"
473452,73,88,"Bomberman"
473485,81,191,"Getting Up: Contents Under Pressure"
475058,72,94,"Adventure Island"
475073,71,34,"Brian Lara International Cricket"
475077,80,45,"Defender of the Crown"
475133,72,5,"RBI Baseball '94"
475137,48,9,"RBI Baseball 4"
475154,53,6,"Super Hydlide"
475216,80,191,"Advent Rising"
475242,72,98,"Columns"
475258,82,139,"Shin sangoku musô 4"
475281,65,51,"Geist"
475297,89,242,"Homeworld"
475310,83,6,"Jewel Master"
475316,67,12,"Kinetica"
475341,67,11,"NFL Blitz Pro"
475344,74,126,"The Nightmare Before Christmas: Oogie's Revenge"
475353,77,7,"OutRun Europa"
475356,59,19,"Paperboy 2"
475391,75,23,"SimCopter"
475392,78,17,"SimLife"
475402,64,256,"Starship Troopers"
475406,67,20,"Super Turrican"
475422,75,30,"Urban Strike"
475488,73,178,"3D Pinball for Windows: Space Cadet"
475519,76,7,"The Best of Microsoft Entertainment Pack"
475520,56,22,"Beverly Hills Cop"
475526,64,37,"A Boy and His Blob: Trouble on Blobolonia"
475535,85,25,"Chip's Challenge"
475546,41,14,"Cobra"
475592,72,175,"Golden Axe III"
475613,67,19,"Howard the Duck: Adventure on Volcano Island"
475675,74,27,"Nythyhel: Files of the Occult"
475708,54,33,"Meikyuu Hunter G"
475727,79,22,"SkiFree"
475733,79,37,"Star Trek"
475749,83,7,"Syndicate Plus"
475791,66,31,"Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel"
476458,49,870,"Fantastic Four"
476579,69,240,"Over the Hedge"
476701,84,249,"Still Life"
476968,63,23,"Kyacchi! Tatchi! Yosshî"
476987,65,84,"Empire Earth II"
476990,86,2484,"Fahrenheit"
477042,78,23,"Muppets Party Cruise"
477059,64,11,"Outlaw Tennis"
477113,68,14,"Super Turrican 2"
477658,70,6,"Geki-Oh: Shienryu"
477741,60,6,"Kileak the Blood"
477830,79,15,"Pazuru boburu 3DX"
477831,74,16,"Pazuru boburu 4"
477848,77,1741,"Saints Row"
478091,81,93,"Agatha Christie: And Then There Were None"
478136,85,55,"Demonik"
478153,81,96,"Siren 2"
478182,72,328,"Jurassic Park"
478224,70,7,"Phalanx"
478230,86,809,"Poketto Monsutâ Emerarudo"
478248,85,83,"Robin Hood: The Legend of Sherwood"
478298,72,389,"TimeShift"
478301,73,17,"Total Carnage"
478389,77,132,"Road Rash"
478392,79,38,"ToeJam &amp; Earl in Panic on Funkotron"
478570,66,17,"Disney Pixar Learning: 2nd &amp; 3rd Grade"
478580,58,8,"Fountain of Dreams"
478583,60,8,"Greendog"
478735,30,23,"Spy Kids Learning Adventures: Mission - The Man in the Moon"
478981,77,163,"Biohazard: Deadly Silence"
478998,70,31,"Close Combat: First to Fight"
479007,62,27,"Crusaders of Might and Magic"
479026,83,53,"Extreme Ghostbusters: The Ultimate Invasion"
479052,77,11,"Gundam: Battle Assault 2"
479053,65,6,"Gundam: The Battle Master 2"
479062,62,6,"The History Channel Crusades: Quest for Power"
479079,75,244,"Jaws Unleashed"
479101,74,168,"Metal Slug 5"
479110,76,59,"Ninety-Nine Nights"
479141,80,76,"Road Rash II"
479161,85,577,"Sonic Rush"
479173,57,7,"Söldner: Secret Wars"
479176,83,392,"Tekken 5: Dark Resurrection"
479196,77,903,"Ultimate Spider-Man"
479207,78,442,"WWE SmackDown! vs. RAW 2006"
479652,82,33,"Dead Man's Hand"
479745,80,49,"Rune"
479861,54,16,"Bikini Karate Babes"
479865,62,54,"Blair Witch Volume 2: The Legend of Coffin Rock"
479866,67,33,"Blair Witch Volume 3: The Elly Kedward Tale"
479870,65,22,"Bomberman World"
479923,84,67,"Hagane no renkinjutsushi 2: Akaki erikuseru no akuma"
479991,80,23,"Road Rash 3: Tour De Force"
480030,74,5,"The Trap Door"
480355,51,8,"A Boy and His Blob: The Rescue of Princess Blobette"
480356,74,14,"Brave: The Search for Spirit Dancer"
480364,57,7,"Cold Case Files"
480370,62,8,"Death Jr."
480411,81,51,"It Came from the Desert"
480433,79,10,"Minna no gorufu pôtaburu"
480471,78,338,"Total Overdose: A Gunslinger's Tale in Mexico"
480483,80,34,"World Series of Poker"
480820,77,58,"Karateka"
480924,68,6,"Nobunaga's Ambition"
480927,83,31,"One Must Fall: 2097"
480936,25,6,"Roger Clemens' MVP Baseball"
480985,53,6,"One Must Fall: Battlegrounds"
481086,60,10,"The Curse of Sherwood"
481098,73,7,"The Famous Five: Five on a Treasure Island"
481102,52,6,"Galactic Pinball"
481113,57,93,"Indiana Jones and the Temple of Doom"
481114,53,12,"Indiana Jones in Revenge of the Ancients"
481226,81,30,"Scooby-Doo"
481236,58,13,"Through the Trap Door"
481239,85,40,"ToCA Race Driver 2"
481424,77,12,"Shout About Music"
481493,72,21,"Conker's Pocket Tales"
481507,71,793,"Dirge of Cerberus: Final Fantasy VII"
481575,80,29,"Mawaru meido in Wario"
481577,79,129,"Metal Gear Ac!d²"
481949,53,29,"Mario Teaches Typing"
481953,84,38,"Nickelodeon: Aaahh!!! Real Monsters"
481955,80,97,"Ninja Ryû Ken-den II: Ankoku no Jashin Ken"
481970,77,6,"Who Wants to Be a Millionaire CD-ROM: Kids Edition"
482356,85,115,"Duckman"
482361,84,43,"Inuyasha: Ôgi ranbu"
482386,63,41,"Worms Forts: Under Siege!"
482469,62,17,"Blitzkrieg II"
482488,78,81,"Croc 2"
482489,85,27,"Darwinia"
482518,84,1925,"Gun"
482569,75,259,"Postal 2: Apocalypse Weekend"
482574,85,15,"Psycho Pinball"
482575,77,15,"Pazuru boburu 2"
482604,52,9,"Steel Empire"
482895,56,13,"BC Racers"
483020,59,7,"Joe Blade"
483041,78,31,"Live and Let Die"
483141,70,27,"Road Blaster"
483168,88,5253,"Star Wars: Battlefront II"
483217,68,32,"Dungeons &amp; Dragons: Dragonshard"
483218,78,210,"Far Cry Instincts"
483567,79,60,"Before Crisis: Final Fantasy VII"
483576,86,69,"Breath of Fire II: The Fatal Child"
483589,65,12,"Cold War"
483593,87,1028,"Kuraishisu koa: Fainaru fantajî VII"
483652,82,6,"Indianapolis 500: The Simulation"
483705,61,12,"Kirby's Block Ball"
483728,74,83,"Mario Superstar Baseball"
483781,86,2722,"Prince of Persia: The Two Thrones"
483818,37,12,"Super Glove Ball"
483822,81,1891,"Lara Croft Tomb Raider: Legend"
483841,83,741,"X-Men Legends II: Rise of Apocalypse"
483986,32,15,"Galaxy Force II"
483987,58,34,"James Bond: The Duel"
484258,70,31,"Bubble Bobble 2"
484818,82,17,"AMBER: Journeys Beyond"
484820,81,314,"Brothers in Arms: Earned in Blood"
484859,80,185,"Mario &amp; Luigi RPG 2×2"
484895,65,331,"The Sopranos: Road to Respect"
485044,76,243,"Sniper Elite"
485314,83,26,"The Colour of Magic"
485328,51,10,"Dogô Sôken"
485360,84,97,"Akutoreizâ"
485361,60,50,"Addams Family Values"
485408,64,34,"Rokkuman Warudo"
485479,67,136,"Rainbow Six: Lockdown"
485485,75,410,"Serious Sam II"
485487,81,144,"Spartan: Total Warrior"
485691,79,8,"Peter Pan: A Story Painting Adventure"
485710,64,25,"Robin Hood: Defender of the Crown"
485869,87,58,"Blinx: The Time Sweeper"
485878,65,28,"Chuck Rock"
485923,88,20,"Kidô senshi Gandamu: Gandamu vs. Z Gandamu"
485972,77,24,"Power Rangers S.P.D."
485982,85,58,"Radiata Stories"
485991,71,137,"SSX on Tour"
485998,84,21,"Sengoku basara"
486010,60,13,"Smuggler's Run: Warzones"
486031,86,58,"Toontown Online"
486048,90,1405,"The Warriors"
486053,66,14,"X-Men: Mutant Wars"
486054,82,42,"X3: Reunion"
486057,68,8,"Yosshî no banyû inryoku"
486106,64,32,"ER: The Game"
486558,81,27,"Boogerman: A Pick and Flick Adventure"
486564,77,20,"Custom Robo: Battle Revolution"
486575,65,82,"FIFA 06: Road to FIFA World Cup"
486586,78,22,"Fur Fighters: Viggo's Revenge"
486590,77,7,"GripShift"
486593,78,81,"Heavy Metal F.A.K.K.2"
486594,59,8,"Hinter Gittern - Der Frauenknast"
486600,72,16,"Ikari III: The Rescue"
486608,49,7,"Knockout Kings 2002"
486613,81,1989,"Lego Star Wars: The Video Game"
486659,79,49,"Tales of Legendia"
486668,68,12,"Untold Legends: Brotherhood of the Blade"
486673,94,3076,"Wanda to kyozô"
487873,77,123,"Battletoads &amp; Double Dragon"
487877,76,71,"Burnout Legends"
487892,68,68,"Delta Force 2"
487953,77,63,"Shadowgate"
487959,73,74,"Street Fighter EX2"
487963,78,109,"SWAT 3: Close Quarters Battle"
488299,84,7,"Hard Edge"
488497,71,28,"Battalion Wars"
488536,84,2231,"F.E.A.R.: First Encounter Assault Recon"
488547,79,40,"Genji"
488570,83,40,"Kuon"
488765,86,55,"Nancy Drew: Last Train to Blue Moon Canyon"
488766,77,81,"Narc"
488775,48,74,"Robocop"
488776,44,127,"RoboCop 3"
488937,79,2084,"Age of Empires III"
488998,87,1272,"Civilization IV"
489033,77,153,"Dungeon Siege II"
489066,82,120,"Gunstar Heroes"
489105,75,1562,"King Kong: The Official Game of the Movie"
489229,84,42,"Midnight Resistance"
489267,68,23,"Sacred Gold"
489268,69,25,"Sacred Underworld"
489277,88,694,"Sly 3: Honor Among Thieves"
489280,76,8,"Sutera deusu"
489287,82,191,"Supreme Commander"
489307,69,44,"Taz-Mania"
489344,82,38,"WipEout Pure"
490074,64,11,"Adidas Power Soccer"
490093,72,12,"Bud Tucker in Double Trouble"
490154,84,359,"Jak X: Combat Racing"
490183,66,16,"NBA '06"
490186,70,19,"Namuko kurosu Kapukon"
490191,83,9,"O.D.T"
490198,68,68,"Predator 2"
490201,71,9,"Puggsy"
490214,72,88,"SiN Episodes: Emergence"
490227,67,6,"Thunder Force"
490228,70,66,"Tiger Woods PGA Tour 06"
490765,61,128,"007: Licence to Kill"
490789,80,26,"America's Army: Rise of a Soldier"
490793,73,12,"Arkanoid: Doh It Again"
490846,67,115,"Chicken Little"
490883,78,108,"Desert Strike: Return to the Gulf"
490901,81,254,"Dragon Ball Z: Sparking!"
490906,69,28,"ESWAT: Cyber Police"
490946,58,20,"Gauntlet: Seven Sorrows"
491007,73,164,"Kameo: Elements of Power"
491117,83,497,"Ratchet: Deadlocked"
491165,76,132,"SpongeBob SquarePants: Lights, Camera, Pants!"
491188,73,19,"Thunder Force II"
491212,79,33,"Uniracers"
491242,80,289,"Worms World Party"
491672,75,64,"Nicktoons Unite"
491678,63,41,"The Outfit"
492452,75,443,"Crash Tag Team Racing"
492456,69,34,"Final Fight: Streetwise"
492457,75,639,"Ghost Recon Advanced Warfighter"
492467,74,54,"Jungle Strike"
492470,62,157,"Land of the Dead: Road to Fiddler's Green"
492471,84,65,"The Last Ninja"
492480,75,85,"Post Mortem"
492497,84,51,"Tiny Toon Adventures: Buster's Hidden Treasure"
492571,54,351,"Bratz Rock Angelz"
492639,76,15,"Heart of the Alien"
492680,71,190,"Marvel Nemesis: Rise of the Imperfects"
492766,73,53,"Shadow of the Beast"
493345,82,16,"Dôbutsu banchô"
493434,59,26,"Men in Black II: Alien Escape"
494209,66,8,"Beach Spikers"
494232,88,9622,"Halo 3"
494293,61,24,"X-Men: Reign of Apocalypse"
494294,79,365,"Castle Crashers"
495719,85,48,"Last Ninja 2"
495727,72,58,"Metroid Prime: Pinball"
495741,78,45,"OutRun 2006: Coast 2 Coast"
495755,60,15,"Sherlock Holmes: Consulting Detective"
495756,56,18,"The Simpsons: Bart's House of Weirdness"
495775,79,37,"Wonderboy in Monster World"
496429,75,25,"Verliebt in Berlin"
496472,54,7,"Aerogauge"
496494,72,9,"Chaos Field Expanded"
496499,85,17,"Darkstalkers Chronicle: The Chaos Tower"
496534,65,19,"Magical Mirror Starring Mickey Mouse"
496536,77,1252,"Mario Kart DS"
496563,65,21,"Romancing SaGa: Minstrel Song"
496565,69,14,"Samurai uesutan: Katsugeki samurai-dô"
496568,82,121,"Secret of Evermore"
496569,72,8,"Sesame Street: 123"
496570,61,8,"Sesame Street: ABC"
496580,78,43,"Tom &amp; Jerry"
496581,81,42,"Top Gear 3000"
496598,85,13,"Zapper: One Wicked Cricket!"
496608,82,1104,"Condemned: Criminal Origins"
496621,64,19,"Michigan"
497347,78,10,"Crystal Caves"
497349,71,21,"Curious George"
497352,65,41,"Darkstar: The Interactive Movie"
497360,79,58,"Dog's Life"
497366,79,93,"Ed, Edd n Eddy: The Mis-Edventures"
497375,82,87,"Gex 3: Deep Cover Gecko"
497386,68,110,"The Incredibles: Rise of the Underminer"
497446,67,181,"Sonic Riders"
497448,77,131,"Super Mario Strikers"
497591,75,44,"Amped 3"
497654,71,24,"Ridge Racers"
497909,34,15,"Ford Racing"
497981,73,102,"Super Punch-Out!!"
498098,81,62,"Conflict: Global Storm"
498105,46,7,"Evergrace II"
498107,78,55,"Freddi Fish and the Case of the Missing Kelp Seeds"
498115,66,12,"The King of Fighters EX2: Howling Blood"
498122,83,26,"Ripley's Believe It or Not!: The Riddle of Master Lu"
498123,82,54,"Rockman Zero 4"
498126,74,54,"Scooby-Doo! Unmasked"
498128,82,177,"Stubbs the Zombie in 'Rebel Without a Pulse'"
498130,82,245,"Warhammer 40,000: Dawn of War - Winter Assault"
498663,79,25,"DBZ: Dead Ball Zone"
498672,68,24,"Ford Racing 2"
498673,57,19,"Ford Racing 3"
498678,81,872,"Guitar Hero"
498696,81,18,"Meteos"
498706,74,146,"Project Gotham Racing 3"
499007,73,7,"Dan Dare III: The Escape"
499185,75,24,"Beat Down"
499210,81,22,"Gargoyles"
499211,42,27,"Gods and Generals"
499269,83,48,"Urban Reign"
756360,86,221,"Zero: Shisei no Koe"
758729,72,18,"AND 1 Streetball"
759906,82,82,"Championship Manager 2000/01"
759916,70,16,"Gretzky NHL 06"
760172,87,1440,"The Lord of the Rings: The Battle for Middle-Earth II"
760236,83,128,"Fire Emblem: Sôen no kiseki"
763846,79,1072,"Mortal Kombat: Armageddon"
764644,64,1026,"Harry Potter and the Goblet of Fire"
765823,83,55,"The King of Fighters XI"
769505,76,28,"Codename: Panzers, Phase Two"
772202,56,975,"Superman Returns"
772222,73,105,"Akumajô Dorakiyura: Yami no juin"
774087,76,7,"The Animals of Farthing Wood"
774115,88,103,"Rise of Nations: Gold Edition"
775087,90,165,"Little Big Adventure 2"
775462,73,11,"EA Sports Arena Football"
776766,73,304,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe"
777210,68,136,"Doctor Who: Attack of the Graske"
778598,73,16,"The 7th Saga"
778629,87,6,"Brain Lord"
778647,86,21,"Close Combat: A Bridge Too Far"
778696,80,8,"Front Mission"
778814,77,63,"Project Gotham Racing"
778849,40,721,"Sonic the Hedgehog"
782031,66,5,"C: The Contra Adventure"
782039,69,7,"Flipnic"
782060,87,130,"Minna daisuki katamari damashii"
782078,67,14,"Reisutômu"
782086,53,14,"Tunnel B1"
782685,84,70,"Fainaru fantajî VI Advance"
790638,81,267,"Daxter"
790814,74,2805,"Need for Speed: Carbon"
791102,82,1278,"Battlefield 2"
791133,57,7,"Nanostray"
791187,86,44,"Nancy Drew: Message in a Haunted Mansion"
791617,82,75,"Advance Wars: Dual Strike"
791620,83,613,"Black"
791634,79,11,"Kao the Kangaroo: Round 2"
793472,72,16,"Automobili Lamborghini"
793487,84,9,"Close Combat"
793488,84,14,"Close Combat III: The Russian Front"
793490,82,18,"Constructor"
793513,85,13,"Football Glory"
793524,80,29,"Hearts of Iron"
793527,68,23,"Hybrid Heaven"
793553,83,37,"Yuke yuke!! Toraburu mêkâzu"
793558,87,15,"Original War"
793563,77,47,"Platoon"
793579,77,7,"Star Fleet I: The War Begins"
793581,74,29,"Stunt Race FX"
793582,81,10,"Submarine Titans"
793605,85,88,"Wild Arms"
795349,73,3132,"Call of Duty 3"
795363,80,1209,"Crouching Tiger, Hidden Dragon"
795367,77,263,"Dead or Alive 4"
795374,76,287,"Driver: Parallel Lines"
795387,64,14,"Grand Prix Circuit"
795398,68,2179,"Ice Age 2: The Meltdown"
795404,81,16,"Irregular Hunter X"
795412,87,378,"Touch! Kirby"
795444,67,7,"Peter and the Wolf"
795478,76,21,"Sukuryûbureikâ: Gôshin dorirurero"
795479,85,172,"Tales of the Abyss"
795481,77,66,"ToCA Race Driver 3"
795512,59,188,"Æon Flux"
796361,75,258,"Shin Onimusha: Dawn of Dreams"
796372,55,17,"Viewtiful Joe: Battle Carnival"
796610,88,42,"Ultima V: Lazarus"
796806,78,63,".hack//G.U. Vol. 1: Saitan"
796841,75,33,"Wild ARMs: The 4th Detonator"
798876,71,27,"Pursuit Force"
799909,86,9,"80 Days"
799957,72,222,"Broken Sword: The Angel of Death"
799993,63,203,"The Da Vinci Code"
800048,69,39,"Ghost Recon 2: Summit Strike"
800068,79,23,"Heroes of the Pacific"
800103,78,14,"Keepsake"
800108,63,29,"King of the Monsters"
800123,75,245,"Madden NFL 2007"
800170,72,10,"Raze's Hell"
800180,77,32,"Robotech: The Macross Saga"
800188,85,21,"Samurai Dou 2: Way of the Samurai 2"
800214,83,58,"Speedball 2: Brutal Deluxe"
800216,41,7,"Spy Hunter II"
800229,85,8,"Sword of the Stars"
802977,80,344,"Destroy All Humans! 2"
802988,73,2666,"Fainaru fantajî XIII"
802999,90,28427,"Grand Theft Auto IV"
803059,73,45,"Rampage: Total Destruction"
